"","GEOID","NAME.x","pop_2017","pop_2018","pop_change"
"1569","29171","Putnam County, Missouri",4846,4815,-0.639702847709451
"1570","29173","Ralls County, Missouri",10208,10217,0.088166144200627
"1571","29175","Randolph County, Missouri",24987,24945,-0.168087405450834
"1572","29177","Ray County, Missouri",22859,22825,-0.148737915044403
"1573","29179","Reynolds County, Missouri",6361,6315,-0.723156736362207
"1574","29181","Ripley County, Missouri",13807,13693,-0.825668139349605
"1575","29183","St. Charles County, Missouri",385115,389985,1.26455734001532
"1576","29185","St. Clair County, Missouri",9396,9383,-0.13835674755215
"1577","29186","Ste. Genevieve County, Missouri",17882,17871,-0.0615143719941841
"1578","29187","St. Francois County, Missouri",66248,66342,0.14189107595701
"1579","29189","St. Louis County, Missouri",999539,998684,-0.085539433678926
"1580","29195","Saline County, Missouri",23010,23102,0.399826162538027
"1581","29197","Schuyler County, Missouri",4450,4502,1.1685393258427
"1582","29199","Scotland County, Missouri",4883,4898,0.307188203972967
"1583","29201","Scott County, Missouri",38858,38729,-0.331977971074167
"1584","29203","Shannon County, Missouri",8273,8246,-0.326362867158226
"1585","29205","Shelby County, Missouri",6084,6061,-0.378040762656147
"1586","29207","Stoddard County, Missouri",29634,29512,-0.411689275831815
"1587","29209","Stone County, Missouri",31529,31527,-0.00634336642456151
"1588","29211","Sullivan County, Missouri",6382,6317,-1.0184895017236
"1589","29213","Taney County, Missouri",54308,54720,0.758635928408338
"1590","29215","Texas County, Missouri",25714,25671,-0.167224080267559
"1591","29217","Vernon County, Missouri",20665,20691,0.125816598112751
"1592","29219","Warren County, Missouri",33554,33908,1.05501579543423
"1593","29221","Washington County, Missouri",24968,24931,-0.148189682793976
"1594","29223","Wayne County, Missouri",13369,13308,-0.456279452464657
"1595","29225","Webster County, Missouri",37558,38082,1.39517546195218
"1596","29227","Worth County, Missouri",2053,2040,-0.63321967851924
"1597","29229","Wright County, Missouri",18304,18293,-0.0600961538461538
"1598","29510","St. Louis city, Missouri",314867,311273,-1.14143431988744
"1599","30001","Beaverhead County, Montana",9360,9393,0.352564102564103
"1600","30003","Big Horn County, Montana",13290,13376,0.647103085026336
"1601","30005","Blaine County, Montana",6646,6727,1.21877821245862
"1602","30007","Broadwater County, Montana",5755,5834,1.37271937445699
"1603","30009","Carbon County, Montana",10466,10546,0.764379896808714
"1604","30011","Carter County, Montana",1320,1318,-0.151515151515152
"1605","30013","Cascade County, Montana",81816,81746,-0.0855578370978782
"1606","30015","Chouteau County, Montana",5812,5789,-0.395732966276669
"1607","30017","Custer County, Montana",11895,11845,-0.420344682639765
"1608","30019","Daniels County, Montana",1788,1753,-1.95749440715884
"1609","30021","Dawson County, Montana",9324,9191,-1.42642642642643
"1610","30023","Deer Lodge County, Montana",9131,9100,-0.339502792684262
"1611","30025","Fallon County, Montana",2925,2838,-2.97435897435897
"1612","30027","Fergus County, Montana",11327,11273,-0.476737000088285
"1613","30029","Flathead County, Montana",96147,98082,2.01254329308247
"1614","30031","Gallatin County, Montana",100733,104729,3.96692245838007
"1615","30033","Garfield County, Montana",1086,1141,5.06445672191529
"1616","30035","Glacier County, Montana",13677,13699,0.160853988447759
"1617","30037","Golden Valley County, Montana",747,724,-3.07898259705489
"1618","30039","Granite County, Montana",3206,3269,1.96506550218341
"1619","30041","Hill County, Montana",16468,16439,-0.176099101287345
"1620","30043","Jefferson County, Montana",11625,11778,1.31612903225806
"1621","30045","Judith Basin County, Montana",1965,1951,-0.712468193384224
"1622","30047","Lake County, Montana",29518,29774,0.867267430042686
"1623","30049","Lewis and Clark County, Montana",66290,67077,1.18720772363856
"1624","30051","Liberty County, Montana",2245,2280,1.55902004454343
"1625","30053","Lincoln County, Montana",19249,19358,0.566263182502987
"1626","30055","McCone County, Montana",1728,1630,-5.6712962962963
"1627","30057","Madison County, Montana",7902,8218,3.99898759807644
"1628","30059","Meagher County, Montana",2000,1968,-1.6
"1629","30061","Mineral County, Montana",4194,4211,0.405340963280877
"1630","30063","Missoula County, Montana",114231,115983,1.53373427528429
"1631","30065","Musselshell County, Montana",4766,4807,0.860260176248426
"1632","30067","Park County, Montana",16001,16246,1.53115430285607
"1633","30069","Petroleum County, Montana",453,432,-4.63576158940397
"1634","30071","Phillips County, Montana",4139,4124,-0.362406378352259
"1635","30073","Pondera County, Montana",6081,6044,-0.608452557145206
"1636","30075","Powder River County, Montana",1610,1619,0.559006211180124
"1637","30077","Powell County, Montana",6852,6861,0.131348511383538
"1638","30079","Prairie County, Montana",1325,1342,1.28301886792453
"1639","30081","Ravalli County, Montana",41387,41902,1.24435209123638
"1640","30083","Richland County, Montana",11405,11360,-0.394563787812363
"1641","30085","Roosevelt County, Montana",11218,11228,0.089142449634516
"1642","30087","Rosebud County, Montana",9292,9250,-0.452001721911322
"1643","30089","Sanders County, Montana",11414,11521,0.937445242684423
"1644","30091","Sheridan County, Montana",3568,3574,0.168161434977578
"1645","30093","Silver Bow County, Montana",34514,34814,0.869212493480906
"1646","30095","Stillwater County, Montana",9342,9410,0.727895525583387
"1647","30097","Sweet Grass County, Montana",3646,3653,0.191991223258365
"1648","30099","Teton County, Montana",6040,6080,0.662251655629139
"1649","30101","Toole County, Montana",5031,4976,-1.09322202345458
"1650","30103","Treasure County, Montana",790,777,-1.64556962025316
"1651","30105","Valley County, Montana",7561,7532,-0.383547149847904
"1652","30107","Wheatland County, Montana",2108,2149,1.9449715370019
"1653","30109","Wibaux County, Montana",1121,1175,4.8171275646744
"1654","30111","Yellowstone County, Montana",156332,157816,0.949261827392984
"1655","31001","Adams County, Nebraska",31564,31583,0.0601951590419465
"1656","31003","Antelope County, Nebraska",6406,6372,-0.530752419606619
"1657","31005","Arthur County, Nebraska",421,418,-0.712589073634204
"1658","31007","Banner County, Nebraska",728,696,-4.3956043956044
"1659","31009","Blaine County, Nebraska",502,480,-4.38247011952191
"1660","31011","Boone County, Nebraska",5357,5313,-0.82135523613963
"1661","31013","Box Butte County, Nebraska",11200,11089,-0.991071428571428
"1662","31015","Boyd County, Nebraska",2049,2042,-0.341630063445583
"1663","31017","Brown County, Nebraska",3058,2988,-2.28907782864617
"1664","31019","Buffalo County, Nebraska",48834,49030,0.401359708399885
"1665","31021","Burt County, Nebraska",6546,6528,-0.274977085242896
"1666","31023","Butler County, Nebraska",8105,8067,-0.468846391116595
"1667","31025","Cass County, Nebraska",25513,25702,0.740798808450594
"1668","31027","Cedar County, Nebraska",8561,8523,-0.443873379278122
"1669","31029","Chase County, Nebraska",3803,3734,-1.81435708651065
"1670","31031","Cherry County, Nebraska",5792,5790,-0.0345303867403315
"1671","31033","Cheyenne County, Nebraska",10012,9852,-1.59808230123851
"1672","31035","Clay County, Nebraska",6264,6232,-0.510855683269476
"1673","31037","Colfax County, Nebraska",10616,10760,1.35644310474755
"1674","31039","Cuming County, Nebraska",9039,8991,-0.531032193826751
"1675","31041","Custer County, Nebraska",10836,10830,-0.0553709856035437
"1676","31043","Dakota County, Nebraska",20529,20317,-1.03268546933606
"1677","31045","Dawes County, Nebraska",8972,8896,-0.847079803834151
"1678","31047","Dawson County, Nebraska",23925,23804,-0.505747126436782
"1679","31049","Deuel County, Nebraska",1901,1894,-0.368227248816412
"1680","31051","Dixon County, Nebraska",5765,5746,-0.329575021682567
"1681","31053","Dodge County, Nebraska",36576,36683,0.292541557305337
"1682","31055","Douglas County, Nebraska",549706,554992,0.961604930635649
"1683","31057","Dundy County, Nebraska",2017,2023,0.29747149231532
"1684","31059","Fillmore County, Nebraska",5603,5574,-0.517579867927896
"1685","31061","Franklin County, Nebraska",3019,3006,-0.430606160980457
"1686","31063","Frontier County, Nebraska",2624,2609,-0.571646341463415
"1687","31065","Furnas County, Nebraska",4814,4786,-0.581636892397175
"1688","31067","Gage County, Nebraska",21632,21595,-0.171042899408284
"1689","31069","Garden County, Nebraska",1913,1860,-2.77051751176163
"1690","31071","Garfield County, Nebraska",1958,1975,0.868232890704801
"1691","31073","Gosper County, Nebraska",2019,2015,-0.198117880138683
"1692","31075","Grant County, Nebraska",682,718,5.27859237536657
"1693","31077","Greeley County, Nebraska",2436,2410,-1.06732348111658
"1694","31079","Hall County, Nebraska",61233,61343,0.179641696470857
"1695","31081","Hamilton County, Nebraska",9149,9178,0.316974532735818
"1696","31083","Harlan County, Nebraska",3469,3438,-0.893629287979245
"1697","31085","Hayes County, Nebraska",957,943,-1.46290491118077
"1698","31087","Hitchcock County, Nebraska",2860,2843,-0.594405594405594
"1699","31089","Holt County, Nebraska",10293,10245,-0.466336345088895
"1700","31091","Hooker County, Nebraska",684,691,1.0233918128655
"1701","31093","Howard County, Nebraska",6385,6405,0.313234142521535
"1702","31095","Jefferson County, Nebraska",7276,7188,-1.20945574491479
"1703","31097","Johnson County, Nebraska",5200,5197,-0.0576923076923077
"1704","31099","Kearney County, Nebraska",6547,6552,0.0763708568810142
"1705","31101","Keith County, Nebraska",8129,8099,-0.369049083528109
"1706","31103","Keya Paha County, Nebraska",720,792,10
"1707","31105","Kimball County, Nebraska",3688,3667,-0.56941431670282
"1708","31107","Knox County, Nebraska",8496,8460,-0.423728813559322
"1709","31109","Lancaster County, Nebraska",306357,310094,1.21981870823908
"1710","31111","Lincoln County, Nebraska",35569,35433,-0.382355421856111
"1711","31113","Logan County, Nebraska",919,886,-3.59085963003264
"1712","31115","Loup County, Nebraska",537,585,8.93854748603352
"1713","31117","McPherson County, Nebraska",432,454,5.09259259259259
"1714","31119","Madison County, Nebraska",35062,35164,0.290913239404483
"1715","31121","Merrick County, Nebraska",7829,7803,-0.332098607740452
"1716","31123","Morrill County, Nebraska",4903,4841,-1.26453191923312
"1717","31125","Nance County, Nebraska",3569,3554,-0.420285794340151
"1718","31127","Nemaha County, Nebraska",7041,7004,-0.525493537849737
"1719","31129","Nuckolls County, Nebraska",4318,4275,-0.995831403427513
"1720","31131","Otoe County, Nebraska",15875,15896,0.132283464566929
"1721","31133","Pawnee County, Nebraska",2704,2676,-1.03550295857988
"1722","31135","Perkins County, Nebraska",2904,2907,0.103305785123967
"1723","31137","Phelps County, Nebraska",9163,9120,-0.469278620539125
"1724","31139","Pierce County, Nebraska",7175,7157,-0.250871080139373
"1725","31141","Platte County, Nebraska",32875,33063,0.571863117870722
"1726","31143","Polk County, Nebraska",5244,5255,0.20976353928299
"1727","31145","Red Willow County, Nebraska",10870,10806,-0.588776448942042
"1728","31147","Richardson County, Nebraska",8045,8009,-0.447482908638906
"1729","31149","Rock County, Nebraska",1381,1350,-2.24475018102824
"1730","31151","Saline County, Nebraska",14325,14288,-0.258289703315881
"1731","31153","Sarpy County, Nebraska",175188,178351,1.80548896043108
"1732","31155","Saunders County, Nebraska",20953,21024,0.338853624779268
"1733","31157","Scotts Bluff County, Nebraska",36509,36255,-0.695718863841792
"1734","31159","Seward County, Nebraska",17045,17127,0.481079495453212
"1735","31161","Sheridan County, Nebraska",5241,5234,-0.133562297271513
"1736","31163","Sherman County, Nebraska",3048,3042,-0.196850393700787
"1737","31165","Sioux County, Nebraska",1256,1266,0.796178343949045
"1738","31167","Stanton County, Nebraska",6020,5992,-0.465116279069767
"1739","31169","Thayer County, Nebraska",5133,5098,-0.681862458601208
"1740","31171","Thomas County, Nebraska",643,645,0.31104199066874
"1741","31173","Thurston County, Nebraska",7055,7140,1.20481927710843
"1742","31175","Valley County, Nebraska",4252,4224,-0.658513640639699
"1743","31177","Washington County, Nebraska",20414,20219,-0.955226805133732
"1744","31179","Wayne County, Nebraska",9409,9367,-0.446381124455309
"1745","31181","Webster County, Nebraska",3597,3571,-0.722824576035585
"1746","31183","Wheeler County, Nebraska",846,822,-2.83687943262411
"1747","31185","York County, Nebraska",13832,13799,-0.238577212261423
"1748","32001","Churchill County, Nevada",24022,24010,-0.0499542086420781
"1749","32003","Clark County, Nevada",2112436,2141574,1.37935539822272
"1750","32005","Douglas County, Nevada",47632,47828,0.411488075243534
"1751","32007","Elko County, Nevada",52377,52252,-0.238654371193463
"1752","32009","Esmeralda County, Nevada",1102,981,-10.9800362976407
"1753","32011","Eureka County, Nevada",1728,1830,5.90277777777778
"1754","32013","Humboldt County, Nevada",17088,16904,-1.07677902621723
"1755","32015","Lander County, Nevada",5887,5746,-2.39510786478682
"1756","32017","Lincoln County, Nevada",5203,5174,-0.557370747645589
"1757","32019","Lyon County, Nevada",52303,53155,1.62896965757222
"1758","32021","Mineral County, Nevada",4471,4448,-0.514426302840528
"1759","32023","Nye County, Nevada",43296,43705,0.944660014781966
"1760","32027","Pershing County, Nevada",6661,6611,-0.750638042335986
"1761","32029","Storey County, Nevada",3891,3941,1.28501670521717
"1762","32031","Washoe County, Nevada",445551,450486,1.10761730980292
"1763","32033","White Pine County, Nevada",9858,9737,-1.22742949888415
"1764","32510","Carson City, Nevada",54219,54467,0.457404230989137
"1765","33001","Belknap County, New Hampshire",60383,60640,0.425616481460014
"1766","33003","Carroll County, New Hampshire",47524,47840,0.664927194680582
"1767","33005","Cheshire County, New Hampshire",76109,76263,0.202341378811967
"1768","33007","Coos County, New Hampshire",32119,32038,-0.25218717892836
"1769","33009","Grafton County, New Hampshire",89280,89811,0.594758064516129
"1770","33011","Hillsborough County, New Hampshire",406371,411087,1.16051588326923
"1771","33013","Merrimack County, New Hampshire",147958,149452,1.00974600900255
"1772","33015","Rockingham County, New Hampshire",302479,305129,0.876093877591502
"1773","33017","Strafford County, New Hampshire",126552,128237,1.33146848726215
"1774","33019","Sullivan County, New Hampshire",43073,43125,0.120725280338031
"1775","34001","Atlantic County, New Jersey",272926,268539,-1.60739541121036
"1776","34003","Bergen County, New Jersey",937920,929999,-0.844528317980212
"1777","34005","Burlington County, New Jersey",449192,446367,-0.628907015262961
"1778","34007","Camden County, New Jersey",510996,507367,-0.710181684396747
"1779","34009","Cape May County, New Jersey",94549,93705,-0.892658832986071
"1780","34011","Cumberland County, New Jersey",154952,153400,-1.00160049563736
"1781","34013","Essex County, New Jersey",800401,793555,-0.855321270213306
"1782","34015","Gloucester County, New Jersey",291372,290852,-0.178466015952116
"1783","34017","Hudson County, New Jersey",679756,668631,-1.63661666833393
"1784","34019","Hunterdon County, New Jersey",125717,125051,-0.529761289244891
"1785","34021","Mercer County, New Jersey",373362,368762,-1.23204825343768
"1786","34023","Middlesex County, New Jersey",837288,826698,-1.26479777567575
"1787","34025","Monmouth County, New Jersey",627551,623387,-0.663531728895341
"1788","34027","Morris County, New Jersey",498847,494383,-0.894863555358657
"1789","34029","Ocean County, New Jersey",589699,591939,0.379854807283038
"1790","34031","Passaic County, New Jersey",510563,504041,-1.27741336524582
"1791","34033","Salem County, New Jersey",63776,63336,-0.689914701455093
"1792","34035","Somerset County, New Jersey",333316,330176,-0.942048986547301
"1793","34037","Sussex County, New Jersey",143570,142298,-0.885978964964826
"1794","34039","Union County, New Jersey",557320,553066,-0.763295772626139
"1795","34041","Warren County, New Jersey",107088,106293,-0.742380098610489
"1796","35001","Bernalillo County, New Mexico",674855,677692,0.420386601566262
"1797","35003","Catron County, New Mexico",3547,3539,-0.225542712151114
"1798","35005","Chaves County, New Mexico",65454,65459,0.00763895254682678
"1799","35006","Cibola County, New Mexico",27049,26978,-0.262486598395504
"1800","35007","Colfax County, New Mexico",12522,12353,-1.34962466059735
"1801","35009","Curry County, New Mexico",50283,50199,-0.167054471690233
"1802","35011","De Baca County, New Mexico",2016,2060,2.18253968253968
"1803","35013","Do�a Ana County, New Mexico",213849,215338,0.696285696916983
"1804","35015","Eddy County, New Mexico",56793,57437,1.13394256334407
"1805","35017","Grant County, New Mexico",28382,28061,-1.13099852018885
"1806","35019","Guadalupe County, New Mexico",4426,4382,-0.994125621328513
"1807","35021","Harding County, New Mexico",546,459,-15.9340659340659
"1808","35023","Hidalgo County, New Mexico",4446,4371,-1.68690958164642
"1809","35025","Lea County, New Mexico",69505,70126,0.893460902093375
"1810","35027","Lincoln County, New Mexico",19497,19482,-0.0769349130635482
"1811","35028","Los Alamos County, New Mexico",18031,18356,1.80245133381399
"1812","35029","Luna County, New Mexico",24319,24264,-0.226160615156873
"1813","35031","McKinley County, New Mexico",72849,72849,0
"1814","35033","Mora County, New Mexico",4605,4563,-0.912052117263844
"1815","35035","Otero County, New Mexico",65130,65745,0.944265315522801
"1816","35037","Quay County, New Mexico",8447,8373,-0.876050668876524
"1817","35039","Rio Arriba County, New Mexico",39455,39307,-0.375110885819288
"1818","35041","Roosevelt County, New Mexico",19313,19117,-1.01486045668721
"1819","35043","Sandoval County, New Mexico",138815,140769,1.40762885855275
"1820","35045","San Juan County, New Mexico",128221,127455,-0.597406041132108
"1821","35047","San Miguel County, New Mexico",28203,28034,-0.599227032585186
"1822","35049","Santa Fe County, New Mexico",147514,148917,0.951096167143458
"1823","35051","Sierra County, New Mexico",11254,11135,-1.05740181268882
"1824","35053","Socorro County, New Mexico",17098,17000,-0.573166452216634
"1825","35055","Taos County, New Mexico",32809,32888,0.240787588771374
"1826","35057","Torrance County, New Mexico",15534,15595,0.392687009141239
"1827","35059","Union County, New Mexico",4216,4175,-0.972485768500949
"1828","35061","Valencia County, New Mexico",75845,75956,0.146351110818116
"1829","36001","Albany County, New York",308580,307426,-0.373971093395554
"1830","36003","Allegany County, New York",47400,47025,-0.791139240506329
"1831","36005","Bronx County, New York",1455846,1437872,-1.23460860558054
"1832","36007","Broome County, New York",196124,194402,-0.878015949093431
"1833","36009","Cattaraugus County, New York",78175,77686,-0.625519667412856
"1834","36011","Cayuga County, New York",78319,77868,-0.575850049157931
"1835","36013","Chautauqua County, New York",130846,129656,-0.909466089907219
"1836","36015","Chemung County, New York",86883,85740,-1.31556230793136
"1837","36017","Chenango County, New York",48763,48348,-0.851055103254517
"1838","36019","Clinton County, New York",81224,80794,-0.529400177287501
"1839","36021","Columbia County, New York",61481,60919,-0.914103544184382
"1840","36023","Cortland County, New York",48334,48123,-0.436545702817892
"1841","36025","Delaware County, New York",45950,45502,-0.974972796517954
"1842","36027","Dutchess County, New York",295685,293894,-0.605712159899893
"1843","36029","Erie County, New York",923995,919866,-0.446863889956114
"1844","36031","Essex County, New York",38233,37751,-1.26069102607695
"1845","36033","Franklin County, New York",51054,50692,-0.709053159399851
"1846","36035","Fulton County, New York",53955,53743,-0.392920025947549
"1847","36037","Genesee County, New York",58537,58112,-0.726036523907956
"1848","36039","Greene County, New York",47791,47617,-0.364085288024942
"1849","36041","Hamilton County, New York",4646,4575,-1.52819629789066
"1850","36043","Herkimer County, New York",62943,62505,-0.695867689814594
"1851","36045","Jefferson County, New York",116567,114448,-1.81783866789057
"1852","36047","Kings County, New York",2635121,2600747,-1.30445622800623
"1853","36049","Lewis County, New York",26845,26719,-0.469361147327249
"1854","36051","Livingston County, New York",64373,63907,-0.723905985428673
"1855","36053","Madison County, New York",71760,71359,-0.558807134894091
"1856","36055","Monroe County, New York",748680,744248,-0.59197520970241
"1857","36057","Montgomery County, New York",49500,49426,-0.149494949494949
"1858","36059","Nassau County, New York",1363069,1356564,-0.477231893616537
"1859","36061","New York County, New York",1653877,1632480,-1.29374796311939
"1860","36063","Niagara County, New York",212675,211704,-0.45656518161514
"1861","36065","Oneida County, New York",232324,230782,-0.663728241593637
"1862","36067","Onondaga County, New York",467669,464242,-0.732783229164217
"1863","36069","Ontario County, New York",109491,109472,-0.0173530244494981
"1864","36071","Orange County, New York",378174,378227,0.0140147128041589
"1865","36073","Orleans County, New York",41584,41175,-0.983551365909965
"1866","36075","Oswego County, New York",119833,119104,-0.608346615706859
"1867","36077","Otsego County, New York",60750,60244,-0.832921810699589
"1868","36079","Putnam County, New York",99464,99070,-0.396123220461675
"1869","36081","Queens County, New York",2339280,2298513,-1.74271570739715
"1870","36083","Rensselaer County, New York",159800,159431,-0.230913642052566
"1871","36085","Richmond County, New York",475948,474101,-0.388067604023969
"1872","36087","Rockland County, New York",325027,323686,-0.412581108646359
"1873","36089","St. Lawrence County, New York",110817,109558,-1.13610727595946
"1874","36091","Saratoga County, New York",226632,227377,0.328726746443574
"1875","36093","Schenectady County, New York",155239,154883,-0.22932381682438
"1876","36095","Schoharie County, New York",31611,31364,-0.781373572490589
"1877","36097","Schuyler County, New York",18112,17992,-0.662544169611307
"1878","36099","Seneca County, New York",34843,34612,-0.662973911546078
"1879","36101","Steuben County, New York",97539,96927,-0.627441331159844
"1880","36103","Suffolk County, New York",1497595,1487901,-0.647304511566879
"1881","36105","Sullivan County, New York",75783,75211,-0.754786693585633
"1882","36107","Tioga County, New York",49322,49045,-0.561615506264953
"1883","36109","Tompkins County, New York",104415,102962,-1.39156251496432
"1884","36111","Ulster County, New York",180129,179303,-0.45856025404016
"1885","36113","Warren County, New York",64701,64480,-0.341571227647177
"1886","36115","Washington County, New York",62183,61828,-0.570895582393902
"1887","36117","Wayne County, New York",91442,90856,-0.640843376129131
"1888","36119","Westchester County, New York",975321,968815,-0.667062433803845
"1889","36121","Wyoming County, New York",40886,40565,-0.785109817541457
"1890","36123","Yates County, New York",25083,25009,-0.29502053183431
"1891","37001","Alamance County, North Carolina",157844,160576,1.73082283773853
"1892","37003","Alexander County, North Carolina",37159,37119,-0.1076455232918
"1893","37005","Alleghany County, North Carolina",10935,10973,0.347508001828989
"1894","37007","Anson County, North Carolina",25531,25306,-0.88128157925659
"1895","37009","Ashe County, North Carolina",26833,26786,-0.175157455372116
"1896","37011","Avery County, North Carolina",17535,17501,-0.193897918448817
"1897","37013","Beaufort County, North Carolina",47316,47243,-0.154281849691436
"1898","37015","Bertie County, North Carolina",19913,19644,-1.35087631195701
"1899","37017","Bladen County, North Carolina",34130,33778,-1.03135071784354
"1900","37019","Brunswick County, North Carolina",122586,126860,3.48653190413261
"1901","37021","Buncombe County, North Carolina",252268,254474,0.874466836856042
"1902","37023","Burke County, North Carolina",88898,89712,0.915656145245112
"1903","37025","Cabarrus County, North Carolina",196716,201448,2.40549828178694
"1904","37027","Caldwell County, North Carolina",81805,81779,-0.0317828983558462
"1905","37029","Camden County, North Carolina",10336,10447,1.07391640866873
"1906","37031","Carteret County, North Carolina",68699,68920,0.32169318330689
"1907","37033","Caswell County, North Carolina",22833,22746,-0.381027460254894
"1908","37035","Catawba County, North Carolina",156182,156729,0.350232421149684
"1909","37037","Chatham County, North Carolina",68364,69791,2.08735591831958
"1910","37039","Cherokee County, North Carolina",27463,27668,0.746458871936788
"1911","37041","Chowan County, North Carolina",14370,14205,-1.1482254697286
"1912","37043","Clay County, North Carolina",10753,10813,0.557983818469264
"1913","37045","Cleveland County, North Carolina",97038,97159,0.124693419072941
"1914","37047","Columbus County, North Carolina",56589,56293,-0.523069854565375
"1915","37049","Craven County, North Carolina",103374,103082,-0.282469479753129
"1916","37051","Cumberland County, North Carolina",332766,332106,-0.198337570545068
"1917","37053","Currituck County, North Carolina",25247,25796,2.17451578405355
"1918","37055","Dare County, North Carolina",35412,35741,0.929063594261832
"1919","37057","Davidson County, North Carolina",164118,164664,0.332687456586115
"1920","37059","Davie County, North Carolina",41766,41991,0.538715701766987
"1921","37061","Duplin County, North Carolina",59350,59062,-0.485256950294861
"1922","37063","Durham County, North Carolina",300865,306457,1.85864091868446
"1923","37065","Edgecombe County, North Carolina",54032,53332,-1.29552857565887
"1924","37067","Forsyth County, North Carolina",368362,371573,0.871696863411535
"1925","37069","Franklin County, North Carolina",63866,64902,1.62214636896001
"1926","37071","Gaston County, North Carolina",214049,216585,1.18477544861223
"1927","37073","Gates County, North Carolina",11601,11563,-0.327557969140591
"1928","37075","Graham County, North Carolina",8607,8557,-0.580922504937841
"1929","37077","Granville County, North Carolina",58503,58874,0.634155513392476
"1930","37079","Greene County, North Carolina",21059,21008,-0.242176741535685
"1931","37081","Guilford County, North Carolina",517197,523582,1.23453925680157
"1932","37083","Halifax County, North Carolina",52300,51737,-1.07648183556405
"1933","37085","Harnett County, North Carolina",128753,130361,1.24890293818396
"1934","37087","Haywood County, North Carolina",59854,60433,0.96735389447656
"1935","37089","Henderson County, North Carolina",112156,113625,1.30978280252505
"1936","37091","Hertford County, North Carolina",24262,24153,-0.449262220756739
"1937","37093","Hoke County, North Carolina",52571,53239,1.27066253257499
"1938","37095","Hyde County, North Carolina",5507,5393,-2.07009260940621
"1939","37097","Iredell County, North Carolina",169798,172525,1.60602598381606
"1940","37099","Jackson County, North Carolina",41725,42256,1.27261833433194
"1941","37101","Johnston County, North Carolina",186308,191172,2.61073061811624
"1942","37103","Jones County, North Carolina",9776,9695,-0.828559738134206
"1943","37105","Lee County, North Carolina",59805,60125,0.535072318368029
"1944","37107","Lenoir County, North Carolina",57934,57227,-1.22035419615424
"1945","37109","Lincoln County, North Carolina",80504,81441,1.16391732087847
"1946","37111","McDowell County, North Carolina",45069,45109,0.0887528012602898
"1947","37113","Macon County, North Carolina",34160,34410,0.731850117096019
"1948","37115","Madison County, North Carolina",21347,21405,0.271700941584298
"1949","37117","Martin County, North Carolina",23227,23054,-0.744822835493176
"1950","37119","Mecklenburg County, North Carolina",1034290,1054314,1.93601407728973
"1951","37121","Mitchell County, North Carolina",15155,15040,-0.758825470141867
"1952","37123","Montgomery County, North Carolina",27445,27338,-0.389870650391692
"1953","37125","Moore County, North Carolina",94191,95629,1.52668513976919
"1954","37127","Nash County, North Carolina",94125,94003,-0.129614873837981
"1955","37129","New Hanover County, North Carolina",219866,224231,1.98530013735639
"1956","37131","Northampton County, North Carolina",20426,20186,-1.17497307353373
"1957","37133","Onslow County, North Carolina",192685,193912,0.636790616809819
"1958","37135","Orange County, North Carolina",141812,142938,0.794008969621753
"1959","37137","Pamlico County, North Carolina",12803,12742,-0.476450831836288
"1960","37139","Pasquotank County, North Carolina",39546,39479,-0.169422950488039
"1961","37141","Pender County, North Carolina",57630,59020,2.41193822661808
"1962","37143","Perquimans County, North Carolina",13506,13459,-0.347993484377314
"1963","37145","Person County, North Carolina",39240,39305,0.165647298674822
"1964","37147","Pitt County, North Carolina",176484,177372,0.503161759706262
"1965","37149","Polk County, North Carolina",20434,20458,0.117451306645786
"1966","37151","Randolph County, North Carolina",142827,142958,0.0917193527834373
"1967","37153","Richmond County, North Carolina",45447,45189,-0.567694237243382
"1968","37155","Robeson County, North Carolina",134187,133442,-0.555195361696737
"1969","37157","Rockingham County, North Carolina",91566,91270,-0.323264093659218
"1970","37159","Rowan County, North Carolina",138940,139605,0.478623866417158
"1971","37161","Rutherford County, North Carolina",66523,66532,0.0135291553297356
"1972","37163","Sampson County, North Carolina",63664,63561,-0.161786881125911
"1973","37165","Scotland County, North Carolina",35445,35262,-0.516292848074482
"1974","37167","Stanly County, North Carolina",60875,61114,0.392607802874743
"1975","37169","Stokes County, North Carolina",46124,45905,-0.474807041887087
"1976","37171","Surry County, North Carolina",72315,72099,-0.29869321717486
"1977","37173","Swain County, North Carolina",14208,14254,0.323761261261261
"1978","37175","Transylvania County, North Carolina",33291,33513,0.666846895557358
"1979","37177","Tyrrell County, North Carolina",4090,4119,0.709046454767726
"1980","37179","Union County, North Carolina",222095,226694,2.0707354960715
"1981","37181","Vance County, North Carolina",44420,44482,0.139576767221972
"1982","37183","Wake County, North Carolina",1023811,1046558,2.22179679647904
"1983","37185","Warren County, North Carolina",20190,20033,-0.777612679544329
"1984","37187","Washington County, North Carolina",12331,12156,-1.41918741383505
"1985","37189","Watauga County, North Carolina",53421,54117,1.3028584264615
"1986","37191","Wayne County, North Carolina",124496,124002,-0.396799897185452
"1987","37193","Wilkes County, North Carolina",68525,68460,-0.0948558920102153
"1988","37195","Wilson County, North Carolina",81379,81336,-0.0528391845562123
"1989","37197","Yadkin County, North Carolina",37825,37665,-0.423000660938533
"1990","37199","Yancey County, North Carolina",17605,17667,0.352172678216416
"1991","38001","Adams County, North Dakota",2368,2351,-0.717905405405405
"1992","38003","Barnes County, North Dakota",10971,10836,-1.23051681706317
